Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,657124,-,-,-,29.41,-98.5,-6,201,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI
2018,9,16,10,30,335,301,44
2018,9,16,11,30,244,233,13
2018,9,16,12,30,374,344,34
2018,9,16,13,30,164,159,6
2018,9,16,14,30,147,145,2
2018,9,16,15,30,183,174,15
2018,9,16,16,30,191,137,119
2018,9,16,17,30,114,76,156
2018,9,16,18,30,8,7,34
2018,9,16,19,30,0,0,0
2018,9,16,20,30,0,0,0
2018,9,16,21,30,0,0,0
2018,9,16,22,30,0,0,0
2018,9,16,23,30,0,0,0
2018,9,17,0,30,0,0,0
2018,9,17,1,30,0,0,0
2018,9,17,2,30,0,0,0
2018,9,17,3,30,0,0,0
2018,9,17,4,30,0,0,0
2018,9,17,5,30,0,0,0
2018,9,17,6,30,10,10,3
2018,9,17,7,30,149,72,306
2018,9,17,8,30,335,140,425
2018,9,17,9,30,341,284,90
2018,9,17,10,30,536,344,248
2018,9,17,11,30,651,395,297
2018,9,17,12,30,652,361,328
2018,9,17,13,30,712,271,515
2018,9,17,14,30,585,270,410
2018,9,17,15,30,430,251,285
2018,9,17,16,30,389,96,656
2018,9,17,17,30,142,81,257
2018,9,17,18,30,11,10,54
2018,9,17,19,30,0,0,0
2018,9,17,20,30,0,0,0
2018,9,17,21,30,0,0,0
2018,9,17,22,30,0,0,0
2018,9,17,23,30,0,0,0
2018,9,18,0,30,0,0,0
2018,9,18,1,30,0,0,0
2018,9,18,2,30,0,0,0
2018,9,18,3,30,0,0,0
2018,9,18,4,30,0,0,0
2018,9,18,5,30,0,0,0
2018,9,18,6,30,17,14,105
2018,9,18,7,30,144,80,258
2018,9,18,8,30,259,174,187
2018,9,18,9,30,376,286,142
2018,9,18,10,30,733,142,765
2018,9,18,11,30,867,102,892
2018,9,18,12,30,856,155,792
2018,9,18,13,30,860,108,881
2018,9,18,14,30,755,106,849
